Pcode_Ad_4,Pcode_Ad_3,Pcode_Ad_2,Pcode_Ad_1,Type_Name,Objectid,Codec,Number,Admin1_Nam,Admin2_Nam,Admin3_Nam,Admin4_Nam,Lon_X,Lat_Y
MLI00100210013,MLI00100210,MLI001002,MLI001,Village,159,12055924,854,KAYES,BAFOULABE,NIAMBIA,Tintiba,-11.391083,13.672434
MLI00100210014,MLI00100210,MLI001002,MLI001,Village,1811,12055001,855,KAYES,BAFOULABE,NIAMBIA,Boulouba,-11.354423,13.630550
MLI00100210015,MLI00100210,MLI001002,MLI001,Village,1812,12055072,856,KAYES,BAFOULABE,NIAMBIA,Bountoun,-11.278405,13.569264
MLI00100210016,MLI00100210,MLI001002,MLI001,Village,1813,12055143,857,KAYES,BAFOULABE,NIAMBIA,Darabo,-11.368953,13.636460
MLI00100210017,MLI00100210,MLI001002,MLI001,Village,1814,12055143,858,KAYES,BAFOULABE,NIAMBIA,Farabacouta,-11.394502,13.666073
MLI00100210018,MLI00100210,MLI001002,MLI001,Village,1815,12055285,859,KAYES,BAFOULABE,NIAMBIA,Horokoto,-11.352203,13.617639
MLI00100210019,MLI00100210,MLI001002,MLI001,Village,1816,12055285,860,KAYES,BAFOULABE,NIAMBIA,Sibiko,-11.381423,13.645881
MLI00100210020,MLI00100210,MLI001002,MLI001,Village,1817,12055427,861,KAYES,BAFOULABE,NIAMBIA,Kouloungoulou,-11.294734,13.575015
MLI00100210021,MLI00100210,MLI001002,MLI001,Village,1819,12055427,862,KAYES,BAFOULABE,NIAMBIA,Tamboko,-11.328814,13.589196
MLI00100210022,MLI00100210,MLI001002,MLI001,Village,1820,12055498,863,KAYES,BAFOULABE,NIAMBIA,Mayoko,-11.211936,13.489907
MLI00100210023,MLI00100210,MLI001002,MLI001,Village,1821,12055569,864,KAYES,BAFOULABE,NIAMBIA,Moussala,-11.443512,13.750461
MLI00100210024,MLI00100210,MLI001002,MLI001,Village,1822,12055640,865,KAYES,BAFOULABE,NIAMBIA,Neguetabaly,-11.142478,13.647132
MLI00100210000,MLI00100210,MLI001002,MLI001,Chef-lieu Commune,3,,866,KAYES,BAFOULABE,NIAMBIA,Horokoto,-11.352203,13.617639
MLI00100211001,MLI00100211,MLI001002,MLI001,Village,160,12061,867,KAYES,BAFOULABE,OUALIA,Tintokan,-10.458243,13.747082
MLI00100211002,MLI00100211,MLI001002,MLI001,Village,161,12061001,868,KAYES,BAFOULABE,OUALIA,Badoumbe,-10.214368,13.636922
MLI00100211003,MLI00100211,MLI001002,MLI001,Village,162,12061034,869,KAYES,BAFOULABE,OUALIA,Bagni,-10.406483,13.491478
MLI00100211004,MLI00100211,MLI001002,MLI001,Village,163,12061034,870,KAYES,BAFOULABE,OUALIA,Seba,-10.475212,13.483747
MLI00100211005,MLI00100211,MLI001002,MLI001,Village,164,12061067,871,KAYES,BAFOULABE,OUALIA,Balandougou,-10.522501,13.539522
MLI00100211006,MLI00100211,MLI001002,MLI001,Village,165,12061100,872,KAYES,BAFOULABE,OUALIA,Daraou,-10.167868,13.505779
MLI00100211007,MLI00100211,MLI001002,MLI001,Village,1823,12061100,873,KAYES,BAFOULABE,OUALIA,Tarendekoto,-10.131159,13.518951
MLI00100211008,MLI00100211,MLI001002,MLI001,Village,1824,12061112,874,KAYES,BAFOULABE,OUALIA,Farina,-10.443273,13.758233
MLI00100211009,MLI00100211,MLI001002,MLI001,Village,1825,12061133,875,KAYES,BAFOULABE,OUALIA,Dialakan,-10.349945,13.780745
MLI00100211010,MLI00100211,MLI001002,MLI001,Village,1826,12061166,876,KAYES,BAFOULABE,OUALIA,Dialladian,-10.236707,13.665084
MLI00100211011,MLI00100211,MLI001002,MLI001,Village,1827,12061166,877,KAYES,BAFOULABE,OUALIA,Bonconke,-10.228177,13.668535
MLI00100211012,MLI00100211,MLI001002,MLI001,Village,1828,12061166,878,KAYES,BAFOULABE,OUALIA,Kantitre,-10.245277,13.652113
MLI00100211013,MLI00100211,MLI001002,MLI001,Village,1829,12061166,879,KAYES,BAFOULABE,OUALIA,Kodiaroma,-10.244527,13.653883
MLI00100211014,MLI00100211,MLI001002,MLI001,Village,1830,12061166,880,KAYES,BAFOULABE,OUALIA,Lahandi,-10.236127,13.665784
MLI00100211015,MLI00100211,MLI001002,MLI001,Village,1831,12061199,881,KAYES,BAFOULABE,OUALIA,Diombomadji,-10.368184,13.692997
MLI00100211016,MLI00100211,MLI001002,MLI001,Village,1832,12061199,882,KAYES,BAFOULABE,OUALIA,Sassou,-10.369494,13.688786
MLI00100211017,MLI00100211,MLI001002,MLI001,Village,1833,12061232,883,KAYES,BAFOULABE,OUALIA,Dioubiba,-10.500611,13.638972
MLI00100211018,MLI00100211,MLI001002,MLI001,Village,1834,12061232,884,KAYES,BAFOULABE,OUALIA,Djidian,-10.521181,13.632401
MLI00100211019,MLI00100211,MLI001002,MLI001,Village,1835,12061232,885,KAYES,BAFOULABE,OUALIA,Tinkoli,-10.518651,13.644622
MLI00100211020,MLI00100211,MLI001002,MLI001,Village,1836,12061265,886,KAYES,BAFOULABE,OUALIA,Fangala,-10.079920,13.553364
MLI00100211021,MLI00100211,MLI001002,MLI001,Village,1837,12061298,887,KAYES,BAFOULABE,OUALIA,Fatafing,-10.234537,13.367306
MLI00100211022,MLI00100211,MLI001002,MLI001,Village,1838,12061331,888,KAYES,BAFOULABE,OUALIA,Fourasso,-9.886514,13.455675
MLI00100211023,MLI00100211,MLI001002,MLI001,Village,1839,12061364,889,KAYES,BAFOULABE,OUALIA,Gomou,-10.448802,13.388198
MLI00100211024,MLI00100211,MLI001002,MLI001,Village,1840,12061386,890,KAYES,BAFOULABE,OUALIA,Bague,-10.459672,13.440283
MLI00100211025,MLI00100211,MLI001002,MLI001,Village,1841,12061386,891,KAYES,BAFOULABE,OUALIA,Kankan,-10.405103,13.374947
MLI00100211026,MLI00100211,MLI001002,MLI001,Village,1842,12061397,892,KAYES,BAFOULABE,OUALIA,Kobokoto,-10.372204,13.446053
MLI00100211027,MLI00100211,MLI001002,MLI001,Village,1843,12061421,893,KAYES,BAFOULABE,OUALIA,Diba,-10.385934,13.637692
MLI00100211028,MLI00100211,MLI001002,MLI001,Village,1844,12061421,894,KAYES,BAFOULABE,OUALIA,Trefata,-10.393194,13.647072
MLI00100211029,MLI00100211,MLI001002,MLI001,Village,1845,12061430,895,KAYES,BAFOULABE,OUALIA,Kobokotoba,-10.375574,13.686276
MLI00100211030,MLI00100211,MLI001002,MLI001,Village,1846,12061463,896,KAYES,BAFOULABE,OUALIA,Koutoukotodji,-10.213668,13.678496
MLI00100211031,MLI00100211,MLI001002,MLI001,Village,1847,12061496,897,KAYES,BAFOULABE,OUALIA,Madina,-10.027481,13.436433
MLI00100211032,MLI00100211,MLI001002,MLI001,Village,1848,12061526,898,KAYES,BAFOULABE,OUALIA,Dianela+toumboulou,-10.329635,13.447644
MLI00100211033,MLI00100211,MLI001002,MLI001,Village,1849,12061526,899,KAYES,BAFOULABE,OUALIA,Dougoutokoto,-10.341465,13.449564
MLI00100211034,MLI00100211,MLI001002,MLI001,Village,1850,12061529,900,KAYES,BAFOULABE,OUALIA,Moria,-10.257267,13.639212
MLI00100211035,MLI00100211,MLI001002,MLI001,Village,1851,12061562,901,KAYES,BAFOULABE,OUALIA,Nade,-10.402814,13.788336
